Clave compendio,Codigo del expediente,Número del procedimiento o contratación,Partida específica,Clave CUCoP+,Descripción CUCoP+,Descripción detallada,Unidad de medida,Cantidad solicitada,Clave partidas,Dependencia,desc_det_anuncio,uc,fecha_presentacion,fecha_pub,is_alert_for_keywords,uri,scrapped_day
,E-2024-00082168,IA-80-U88-921002997-N-96-2024,21101,21101-0246,PISTOLA DE SILICON,"PISTOLA DE SILICÓN PARA BARRAS DE SILICÓN GRUESO, DE 11 MILÍMETROS. COLOR INDISTINTO, MEDIDAS: LARGO DE 16 CENTÍMETROS X 14 CENTÍMETROS DE ALTO, TOLERANCIA DE +/- 2 CENTÍMETROS, CON CABLE CON RECUBRIMIENTO DE PLÁSTICO COLOR NEGRO, TENSIÓN NOMINAL 120 V. FRECUENCIA NOMINAL DE 60 HZ. POTENCIA O CORRIENTE NOMINAL 25 W. COLOR INDISTINTO.",PIEZA,10,"21101,21701,22301,23201,23601,23701,23801,24401,24901,25401,27101,27301,29301,29401,51501,51901",080U88 - SECRETARÍA DE ADMINISTRACIÓN,"ADQUISICIÓN DE PAPELERÍA, INSUMOS DE RECREACIÓN Y MANTENIMIENTO PARA EL PROYECTO PARA LA TRANSFERENCIA DE APOYOS PARA EL FORTALECIMIENTO DE LOS SISTEMAS PARA EL DESARROLLO INTEGRAL DE LA FAMILIA INTEGRADOS EN EL SISTEMA DE ASISTENCIA SOCIAL PÚBLICA EN MATERIA DE SUS ACCIONES DE INTERVENCIÓN RELATIVAS A LA NIÑEZ MIGRANTE.",DIRECCIÓN DE ADQUISICIONES DE BIENES Y SERVICIOS,26/08/2024 10:00,15/08/2024 17:38,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/82ce5a7c776542978e36c2c3a5dcc5f6/procedimiento,22/08/2024
,E-2024-00082168,IA-80-U88-921002997-N-96-2024,24901,24901-0026,PEGAMENTOS,"BARRA DE SILICÓN TRANSPARENTE DE 11 MILÍMETROS DE ANCHO X 12.5 CENTÍMETROS DE LARGO, TOLERANCIA DE +/- 0.5 CENTÍMETROS. PRESENTACIÓN EN BOLSA DE 1 KILO.",PIEZA,10,"21101,21701,22301,23201,23601,23701,23801,24401,24901,25401,27101,27301,29301,29401,51501,51901",080U88 - SECRETARÍA DE ADMINISTRACIÓN,"ADQUISICIÓN DE PAPELERÍA, INSUMOS DE RECREACIÓN Y MANTENIMIENTO PARA EL PROYECTO PARA LA TRANSFERENCIA DE APOYOS PARA EL FORTALECIMIENTO DE LOS SISTEMAS PARA EL DESARROLLO INTEGRAL DE LA FAMILIA INTEGRADOS EN EL SISTEMA DE ASISTENCIA SOCIAL PÚBLICA EN MATERIA DE SUS ACCIONES DE INTERVENCIÓN RELATIVAS A LA NIÑEZ MIGRANTE.",DIRECCIÓN DE ADQUISICIONES DE BIENES Y SERVICIOS,26/08/2024 10:00,15/08/2024 17:38,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/82ce5a7c776542978e36c2c3a5dcc5f6/procedimiento,22/08/2024
,E-2024-00082168,IA-80-U88-921002997-N-96-2024,21101,21101-0240,LAPIZ ADHESIVO,"LÁPIZ ADHESIVO 42 GRAMOS, TOLERANCIA DE +/- 5 GRAMOS, TIPO DE PEGAMENTO EN BARRA, ACABADO BRILLANTE, NO TOXICO.",PIEZA,30,"21101,21701,22301,23201,23601,23701,23801,24401,24901,25401,27101,27301,29301,29401,51501,51901",080U88 - SECRETARÍA DE ADMINISTRACIÓN,"ADQUISICIÓN DE PAPELERÍA, INSUMOS DE RECREACIÓN Y MANTENIMIENTO PARA EL PROYECTO PARA LA TRANSFERENCIA DE APOYOS PARA EL FORTALECIMIENTO DE LOS SISTEMAS PARA EL DESARROLLO INTEGRAL DE LA FAMILIA INTEGRADOS EN EL SISTEMA DE ASISTENCIA SOCIAL PÚBLICA EN MATERIA DE SUS ACCIONES DE INTERVENCIÓN RELATIVAS A LA NIÑEZ MIGRANTE.",DIRECCIÓN DE ADQUISICIONES DE BIENES Y SERVICIOS,26/08/2024 10:00,15/08/2024 17:38,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/82ce5a7c776542978e36c2c3a5dcc5f6/procedimiento,22/08/2024
,E-2024-00082168,IA-80-U88-921002997-N-96-2024,21101,21101-0079,CUADERNO / LIBRETA,"LIBRETA PROFESIONAL RAYADA, DE 100 HOJAS. MATERIAL DE LA PASTA: CARTÓN, ESPIRAL TIPO METÁLICO. COLOR INDISTINTO.",PIEZA,30,"21101,21701,22301,23201,23601,23701,23801,24401,24901,25401,27101,27301,29301,29401,51501,51901",080U88 - SECRETARÍA DE ADMINISTRACIÓN,"ADQUISICIÓN DE PAPELERÍA, INSUMOS DE RECREACIÓN Y MANTENIMIENTO PARA EL PROYECTO PARA LA TRANSFERENCIA DE APOYOS PARA EL FORTALECIMIENTO DE LOS SISTEMAS PARA EL DESARROLLO INTEGRAL DE LA FAMILIA INTEGRADOS EN EL SISTEMA DE ASISTENCIA SOCIAL PÚBLICA EN MATERIA DE SUS ACCIONES DE INTERVENCIÓN RELATIVAS A LA NIÑEZ MIGRANTE.",DIRECCIÓN DE ADQUISICIONES DE BIENES Y SERVICIOS,26/08/2024 10:00,15/08/2024 17:38,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/82ce5a7c776542978e36c2c3a5dcc5f6/procedimiento,22/08/2024
,E-2024-00082168,IA-80-U88-921002997-N-96-2024,21101,21101-0079,CUADERNO / LIBRETA,"LIBRETA FORMA FRANCESA CUADRO 5 MILÍMETROS DE 100 HOJAS, MATERIAL DE LA PASTA: CARTÓN, ESPIRAL TIPO METÁLICO, COLOR INDISTINTO.",PIEZA,30,"21101,21701,22301,23201,23601,23701,23801,24401,24901,25401,27101,27301,29301,29401,51501,51901",080U88 - SECRETARÍA DE ADMINISTRACIÓN,"ADQUISICIÓN DE PAPELERÍA, INSUMOS DE RECREACIÓN Y MANTENIMIENTO PARA EL PROYECTO PARA LA TRANSFERENCIA DE APOYOS PARA EL FORTALECIMIENTO DE LOS SISTEMAS PARA EL DESARROLLO INTEGRAL DE LA FAMILIA INTEGRADOS EN EL SISTEMA DE ASISTENCIA SOCIAL PÚBLICA EN MATERIA DE SUS ACCIONES DE INTERVENCIÓN RELATIVAS A LA NIÑEZ MIGRANTE.",DIRECCIÓN DE ADQUISICIONES DE BIENES Y SERVICIOS,26/08/2024 10:00,15/08/2024 17:38,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/82ce5a7c776542978e36c2c3a5dcc5f6/procedimiento,22/08/2024
,E-2024-00082168,IA-80-U88-921002997-N-96-2024,21101,21101-0079,CUADERNO / LIBRETA,"LIBRETA FORMA FRANCESA CUADRO 7 MILÍMETROS, DE 100 HOJAS, MATERIAL DE LA PASTA: CARTÓN, ESPIRAL TIPO METÁLICO, COLOR INDISTINTO.",PIEZA,30,"21101,21701,22301,23201,23601,23701,23801,24401,24901,25401,27101,27301,29301,29401,51501,51901",080U88 - SECRETARÍA DE ADMINISTRACIÓN,"ADQUISICIÓN DE PAPELERÍA, INSUMOS DE RECREACIÓN Y MANTENIMIENTO PARA EL PROYECTO PARA LA TRANSFERENCIA DE APOYOS PARA EL FORTALECIMIENTO DE LOS SISTEMAS PARA EL DESARROLLO INTEGRAL DE LA FAMILIA INTEGRADOS EN EL SISTEMA DE ASISTENCIA SOCIAL PÚBLICA EN MATERIA DE SUS ACCIONES DE INTERVENCIÓN RELATIVAS A LA NIÑEZ MIGRANTE.",DIRECCIÓN DE ADQUISICIONES DE BIENES Y SERVICIOS,26/08/2024 10:00,15/08/2024 17:38,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/82ce5a7c776542978e36c2c3a5dcc5f6/procedimiento,22/08/2024
,E-2024-00082168,IA-80-U88-921002997-N-96-2024,21101,21101-0079,CUADERNO / LIBRETA,"LIBRO FLORETE FORMA FRANCESA. CON 48 HOJAS, PRESENTACIÓN RAYADO. COLOR INDISTINTO.",PIEZA,20,"21101,21701,22301,23201,23601,23701,23801,24401,24901,25401,27101,27301,29301,29401,51501,51901",080U88 - SECRETARÍA DE ADMINISTRACIÓN,"ADQUISICIÓN DE PAPELERÍA, INSUMOS DE RECREACIÓN Y MANTENIMIENTO PARA EL PROYECTO PARA LA TRANSFERENCIA DE APOYOS PARA EL FORTALECIMIENTO DE LOS SISTEMAS PARA EL DESARROLLO INTEGRAL DE LA FAMILIA INTEGRADOS EN EL SISTEMA DE ASISTENCIA SOCIAL PÚBLICA EN MATERIA DE SUS ACCIONES DE INTERVENCIÓN RELATIVAS A LA NIÑEZ MIGRANTE.",DIRECCIÓN DE ADQUISICIONES DE BIENES Y SERVICIOS,26/08/2024 10:00,15/08/2024 17:38,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/82ce5a7c776542978e36c2c3a5dcc5f6/procedimiento,22/08/2024
,E-2024-00082168,IA-80-U88-921002997-N-96-2024,21101,21101-0079,CUADERNO / LIBRETA,LIBRO FLORETE FORMA ITALIANA. DE 96 A 98 HOJAS. PRESENTACIÓN RAYADO. COLOR INDISTINTO.,PIEZA,20,"21101,21701,22301,23201,23601,23701,23801,24401,24901,25401,27101,27301,29301,29401,51501,51901",080U88 - SECRETARÍA DE ADMINISTRACIÓN,"ADQUISICIÓN DE PAPELERÍA, INSUMOS DE RECREACIÓN Y MANTENIMIENTO PARA EL PROYECTO PARA LA TRANSFERENCIA DE APOYOS PARA EL FORTALECIMIENTO DE LOS SISTEMAS PARA EL DESARROLLO INTEGRAL DE LA FAMILIA INTEGRADOS EN EL SISTEMA DE ASISTENCIA SOCIAL PÚBLICA EN MATERIA DE SUS ACCIONES DE INTERVENCIÓN RELATIVAS A LA NIÑEZ MIGRANTE.",DIRECCIÓN DE ADQUISICIONES DE BIENES Y SERVICIOS,26/08/2024 10:00,15/08/2024 17:38,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/82ce5a7c776542978e36c2c3a5dcc5f6/procedimiento,22/08/2024
,E-2024-00082168,IA-80-U88-921002997-N-96-2024,21101,21101-0069,CLIPS,"CLIP ESTÁNDAR NO. 2 MATERIAL METAL NIQUELADO, PRESENTACIÓN CAJA CON 100 PIEZAS. COLOR PLATEADO.",PIEZA,20,"21101,21701,22301,23201,23601,23701,23801,24401,24901,25401,27101,27301,29301,29401,51501,51901",080U88 - SECRETARÍA DE ADMINISTRACIÓN,"ADQUISICIÓN DE PAPELERÍA, INSUMOS DE RECREACIÓN Y MANTENIMIENTO PARA EL PROYECTO PARA LA TRANSFERENCIA DE APOYOS PARA EL FORTALECIMIENTO DE LOS SISTEMAS PARA EL DESARROLLO INTEGRAL DE LA FAMILIA INTEGRADOS EN EL SISTEMA DE ASISTENCIA SOCIAL PÚBLICA EN MATERIA DE SUS ACCIONES DE INTERVENCIÓN RELATIVAS A LA NIÑEZ MIGRANTE.",DIRECCIÓN DE ADQUISICIONES DE BIENES Y SERVICIOS,26/08/2024 10:00,15/08/2024 17:38,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/82ce5a7c776542978e36c2c3a5dcc5f6/procedimiento,22/08/2024
,E-2024-00082168,IA-80-U88-921002997-N-96-2024,21101,21101-0065,CINTA ADHESIVA MASKING TAPE,"CINTA ADHESIVA DE 24 MILÍMETROS DE ANCHO, TOLERANCIA DE +/- 2 MILÍMETROS X 50 METROS TOLERANCIA DE +/- 1 METRO PRESENTACIÓN EN ROLLO. COLOR BEIGE.",PIEZA,30,"21101,21701,22301,23201,23601,23701,23801,24401,24901,25401,27101,27301,29301,29401,51501,51901",080U88 - SECRETARÍA DE ADMINISTRACIÓN,"ADQUISICIÓN DE PAPELERÍA, INSUMOS DE RECREACIÓN Y MANTENIMIENTO PARA EL PROYECTO PARA LA TRANSFERENCIA DE APOYOS PARA EL FORTALECIMIENTO DE LOS SISTEMAS PARA EL DESARROLLO INTEGRAL DE LA FAMILIA INTEGRADOS EN EL SISTEMA DE ASISTENCIA SOCIAL PÚBLICA EN MATERIA DE SUS ACCIONES DE INTERVENCIÓN RELATIVAS A LA NIÑEZ MIGRANTE.",DIRECCIÓN DE ADQUISICIONES DE BIENES Y SERVICIOS,26/08/2024 10:00,15/08/2024 17:38,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/82ce5a7c776542978e36c2c3a5dcc5f6/procedimiento,22/08/2024
,E-2024-00082168,IA-80-U88-921002997-N-96-2024,21101,21101-0064,CINTA ADHESIVA CANELA,"CINTA CANELA 48 MILÍMETROS DE ANCHO X 50 METROS, TOLERANCIA DE +/- 2 METROS.",PIEZA,30,"21101,21701,22301,23201,23601,23701,23801,24401,24901,25401,27101,27301,29301,29401,51501,51901",080U88 - SECRETARÍA DE ADMINISTRACIÓN,"ADQUISICIÓN DE PAPELERÍA, INSUMOS DE RECREACIÓN Y MANTENIMIENTO PARA EL PROYECTO PARA LA TRANSFERENCIA DE APOYOS PARA EL FORTALECIMIENTO DE LOS SISTEMAS PARA EL DESARROLLO INTEGRAL DE LA FAMILIA INTEGRADOS EN EL SISTEMA DE ASISTENCIA SOCIAL PÚBLICA EN MATERIA DE SUS ACCIONES DE INTERVENCIÓN RELATIVAS A LA NIÑEZ MIGRANTE.",DIRECCIÓN DE ADQUISICIONES DE BIENES Y SERVICIOS,26/08/2024 10:00,15/08/2024 17:38,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/82ce5a7c776542978e36c2c3a5dcc5f6/procedimiento,22/08/2024
,E-2024-00082168,IA-80-U88-921002997-N-96-2024,24401,24401-0024,EMPAQUES Y EMBALAJES,"CINTA DE EMPAQUE DE 48 MILÍMETROS DE ANCHO, TOLERANCIA DE +/- 5 MILÍMETROS X 50 METROS TOLERANCIA DE +/- 2 METROS, COLOR TRANSPARENTE.",PIEZA,30,"21101,21701,22301,23201,23601,23701,23801,24401,24901,25401,27101,27301,29301,29401,51501,51901",080U88 - SECRETARÍA DE ADMINISTRACIÓN,"ADQUISICIÓN DE PAPELERÍA, INSUMOS DE RECREACIÓN Y MANTENIMIENTO PARA EL PROYECTO PARA LA TRANSFERENCIA DE APOYOS PARA EL FORTALECIMIENTO DE LOS SISTEMAS PARA EL DESARROLLO INTEGRAL DE LA FAMILIA INTEGRADOS EN EL SISTEMA DE ASISTENCIA SOCIAL PÚBLICA EN MATERIA DE SUS ACCIONES DE INTERVENCIÓN RELATIVAS A LA NIÑEZ MIGRANTE.",DIRECCIÓN DE ADQUISICIONES DE BIENES Y SERVICIOS,26/08/2024 10:00,15/08/2024 17:38,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/82ce5a7c776542978e36c2c3a5dcc5f6/procedimiento,22/08/2024
,E-2024-00082168,IA-80-U88-921002997-N-96-2024,21101,21101-0063,CINTA ADHESIVA,"CINTA ADHESIVA TRANSPARENTE MEDIDAS DE 12 MILÍMETROS TOLERANCIA DE +/- 2 MILÍMETROS X 65 METROS, TOLERANCIA DE +/- 2 METROS. COLOR TRANSPARENTE.",PIEZA,30,"21101,21701,22301,23201,23601,23701,23801,24401,24901,25401,27101,27301,29301,29401,51501,51901",080U88 - SECRETARÍA DE ADMINISTRACIÓN,"ADQUISICIÓN DE PAPELERÍA, INSUMOS DE RECREACIÓN Y MANTENIMIENTO PARA EL PROYECTO PARA LA TRANSFERENCIA DE APOYOS PARA EL FORTALECIMIENTO DE LOS SISTEMAS PARA EL DESARROLLO INTEGRAL DE LA FAMILIA INTEGRADOS EN EL SISTEMA DE ASISTENCIA SOCIAL PÚBLICA EN MATERIA DE SUS ACCIONES DE INTERVENCIÓN RELATIVAS A LA NIÑEZ MIGRANTE.",DIRECCIÓN DE ADQUISICIONES DE BIENES Y SERVICIOS,26/08/2024 10:00,15/08/2024 17:38,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/82ce5a7c776542978e36c2c3a5dcc5f6/procedimiento,22/08/2024
,E-2024-00082168,IA-80-U88-921002997-N-96-2024,21101,21101-0121,LAPICES,"LÁPICES DE COLORES, DE MADERA DE GRAFITO, PRESENTACIÓN EN CAJA DE 24 PIEZAS, MEDIDA DE 15 CENTÍMETROS DE LARGO, TOLERANCIA DE +/- 3 CENTÍMETROS, DIÁMETRO 0.5 CENTÍMETROS, TOLERANCIA DE +/- 0.2 CENTÍMETROS.",PIEZA,30,"21101,21701,22301,23201,23601,23701,23801,24401,24901,25401,27101,27301,29301,29401,51501,51901",080U88 - SECRETARÍA DE ADMINISTRACIÓN,"ADQUISICIÓN DE PAPELERÍA, INSUMOS DE RECREACIÓN Y MANTENIMIENTO PARA EL PROYECTO PARA LA TRANSFERENCIA DE APOYOS PARA EL FORTALECIMIENTO DE LOS SISTEMAS PARA EL DESARROLLO INTEGRAL DE LA FAMILIA INTEGRADOS EN EL SISTEMA DE ASISTENCIA SOCIAL PÚBLICA EN MATERIA DE SUS ACCIONES DE INTERVENCIÓN RELATIVAS A LA NIÑEZ MIGRANTE.",DIRECCIÓN DE ADQUISICIONES DE BIENES Y SERVICIOS,26/08/2024 10:00,15/08/2024 17:38,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/82ce5a7c776542978e36c2c3a5dcc5f6/procedimiento,22/08/2024
,E-2024-00082168,IA-80-U88-921002997-N-96-2024,21101,21101-0211,TAJALAPIZ MANUAL ( SACAPUNTAS MANUAL ),"SACAPUNTAS METÁLICO DOBLE ORIFICIO (GRANDE Y PEQUEÑO), MEDIDA ESTÁNDAR, COLOR INDISTINTO.",PIEZA,40,"21101,21701,22301,23201,23601,23701,23801,24401,24901,25401,27101,27301,29301,29401,51501,51901",080U88 - SECRETARÍA DE ADMINISTRACIÓN,"ADQUISICIÓN DE PAPELERÍA, INSUMOS DE RECREACIÓN Y MANTENIMIENTO PARA EL PROYECTO PARA LA TRANSFERENCIA DE APOYOS PARA EL FORTALECIMIENTO DE LOS SISTEMAS PARA EL DESARROLLO INTEGRAL DE LA FAMILIA INTEGRADOS EN EL SISTEMA DE ASISTENCIA SOCIAL PÚBLICA EN MATERIA DE SUS ACCIONES DE INTERVENCIÓN RELATIVAS A LA NIÑEZ MIGRANTE.",DIRECCIÓN DE ADQUISICIONES DE BIENES Y SERVICIOS,26/08/2024 10:00,15/08/2024 17:38,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/82ce5a7c776542978e36c2c3a5dcc5f6/procedimiento,22/08/2024
,E-2024-00082168,IA-80-U88-921002997-N-96-2024,21101,21101-0104,FOLDERS,"FOLDER TAMAÑO OFICIO, COLOR BEIGE, PRESENTACIÓN PAQUETE CON 100 PIEZAS.",PIEZA,20,"21101,21701,22301,23201,23601,23701,23801,24401,24901,25401,27101,27301,29301,29401,51501,51901",080U88 - SECRETARÍA DE ADMINISTRACIÓN,"ADQUISICIÓN DE PAPELERÍA, INSUMOS DE RECREACIÓN Y MANTENIMIENTO PARA EL PROYECTO PARA LA TRANSFERENCIA DE APOYOS PARA EL FORTALECIMIENTO DE LOS SISTEMAS PARA EL DESARROLLO INTEGRAL DE LA FAMILIA INTEGRADOS EN EL SISTEMA DE ASISTENCIA SOCIAL PÚBLICA EN MATERIA DE SUS ACCIONES DE INTERVENCIÓN RELATIVAS A LA NIÑEZ MIGRANTE.",DIRECCIÓN DE ADQUISICIONES DE BIENES Y SERVICIOS,26/08/2024 10:00,15/08/2024 17:38,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/82ce5a7c776542978e36c2c3a5dcc5f6/procedimiento,22/08/2024
,E-2024-00082168,IA-80-U88-921002997-N-96-2024,21101,21101-0104,FOLDERS,"FOLDER TAMAÑO CARTA, COLOR BEIGE, PRESENTACIÓN PAQUETE CON 100 PIEZAS.",PIEZA,20,"21101,21701,22301,23201,23601,23701,23801,24401,24901,25401,27101,27301,29301,29401,51501,51901",080U88 - SECRETARÍA DE ADMINISTRACIÓN,"ADQUISICIÓN DE PAPELERÍA, INSUMOS DE RECREACIÓN Y MANTENIMIENTO PARA EL PROYECTO PARA LA TRANSFERENCIA DE APOYOS PARA EL FORTALECIMIENTO DE LOS SISTEMAS PARA EL DESARROLLO INTEGRAL DE LA FAMILIA INTEGRADOS EN EL SISTEMA DE ASISTENCIA SOCIAL PÚBLICA EN MATERIA DE SUS ACCIONES DE INTERVENCIÓN RELATIVAS A LA NIÑEZ MIGRANTE.",DIRECCIÓN DE ADQUISICIONES DE BIENES Y SERVICIOS,26/08/2024 10:00,15/08/2024 17:38,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/82ce5a7c776542978e36c2c3a5dcc5f6/procedimiento,22/08/2024
,E-2024-00082168,IA-80-U88-921002997-N-96-2024,21101,21101-0259,MARCADOR (PLUMON),"PLUMONES PARA PIZARRÓN BLANCO, PRESENTACIÓN ESTUCHE CON 4 PIEZAS (COLORES VERDE, ROJO, AZUL, NEGRO), PUNTA REDONDA, BORRADOR INCLUIDO.",PIEZA,40,"21101,21701,22301,23201,23601,23701,23801,24401,24901,25401,27101,27301,29301,29401,51501,51901",080U88 - SECRETARÍA DE ADMINISTRACIÓN,"ADQUISICIÓN DE PAPELERÍA, INSUMOS DE RECREACIÓN Y MANTENIMIENTO PARA EL PROYECTO PARA LA TRANSFERENCIA DE APOYOS PARA EL FORTALECIMIENTO DE LOS SISTEMAS PARA EL DESARROLLO INTEGRAL DE LA FAMILIA INTEGRADOS EN EL SISTEMA DE ASISTENCIA SOCIAL PÚBLICA EN MATERIA DE SUS ACCIONES DE INTERVENCIÓN RELATIVAS A LA NIÑEZ MIGRANTE.",DIRECCIÓN DE ADQUISICIONES DE BIENES Y SERVICIOS,26/08/2024 10:00,15/08/2024 17:38,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/82ce5a7c776542978e36c2c3a5dcc5f6/procedimiento,22/08/2024
,E-2024-00082168,IA-80-U88-921002997-N-96-2024,21101,21101-0259,MARCADOR (PLUMON),"PLUMÓN PERMANENTE, PUNTO FINO, COLOR NEGRO, PRESENTACIÓN EN CAJA CON 12 UNIDADES PIEZAS.",PIEZA,35,"21101,21701,22301,23201,23601,23701,23801,24401,24901,25401,27101,27301,29301,29401,51501,51901",080U88 - SECRETARÍA DE ADMINISTRACIÓN,"ADQUISICIÓN DE PAPELERÍA, INSUMOS DE RECREACIÓN Y MANTENIMIENTO PARA EL PROYECTO PARA LA TRANSFERENCIA DE APOYOS PARA EL FORTALECIMIENTO DE LOS SISTEMAS PARA EL DESARROLLO INTEGRAL DE LA FAMILIA INTEGRADOS EN EL SISTEMA DE ASISTENCIA SOCIAL PÚBLICA EN MATERIA DE SUS ACCIONES DE INTERVENCIÓN RELATIVAS A LA NIÑEZ MIGRANTE.",DIRECCIÓN DE ADQUISICIONES DE BIENES Y SERVICIOS,26/08/2024 10:00,15/08/2024 17:38,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/82ce5a7c776542978e36c2c3a5dcc5f6/procedimiento,22/08/2024
,E-2024-00082168,IA-80-U88-921002997-N-96-2024,21101,21101-0259,MARCADOR (PLUMON),"MARCADOR PERMANENTE, PUNTA GRUESA, COLOR NEGRO, PRESENTACIÓN EN CAJA CON 12 PIEZAS.",PIEZA,20,"21101,21701,22301,23201,23601,23701,23801,24401,24901,25401,27101,27301,29301,29401,51501,51901",080U88 - SECRETARÍA DE ADMINISTRACIÓN,"ADQUISICIÓN DE PAPELERÍA, INSUMOS DE RECREACIÓN Y MANTENIMIENTO PARA EL PROYECTO PARA LA TRANSFERENCIA DE APOYOS PARA EL FORTALECIMIENTO DE LOS SISTEMAS PARA EL DESARROLLO INTEGRAL DE LA FAMILIA INTEGRADOS EN EL SISTEMA DE ASISTENCIA SOCIAL PÚBLICA EN MATERIA DE SUS ACCIONES DE INTERVENCIÓN RELATIVAS A LA NIÑEZ MIGRANTE.",DIRECCIÓN DE ADQUISICIONES DE BIENES Y SERVICIOS,26/08/2024 10:00,15/08/2024 17:38,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/82ce5a7c776542978e36c2c3a5dcc5f6/procedimiento,22/08/2024
,E-2024-00082168,IA-80-U88-921002997-N-96-2024,29301,29301-0016,TACHUELA,"TACHUELAS, MATERIAL DE CABEZA PLÁSTICA Y PUNTA DE ALFILER, PRESENTACIÓN EN CAJA CON 100 PIEZAS, COLORES VARIADOS.",PIEZA,20,"21101,21701,22301,23201,23601,23701,23801,24401,24901,25401,27101,27301,29301,29401,51501,51901",080U88 - SECRETARÍA DE ADMINISTRACIÓN,"ADQUISICIÓN DE PAPELERÍA, INSUMOS DE RECREACIÓN Y MANTENIMIENTO PARA EL PROYECTO PARA LA TRANSFERENCIA DE APOYOS PARA EL FORTALECIMIENTO DE LOS SISTEMAS PARA EL DESARROLLO INTEGRAL DE LA FAMILIA INTEGRADOS EN EL SISTEMA DE ASISTENCIA SOCIAL PÚBLICA EN MATERIA DE SUS ACCIONES DE INTERVENCIÓN RELATIVAS A LA NIÑEZ MIGRANTE.",DIRECCIÓN DE ADQUISICIONES DE BIENES Y SERVICIOS,26/08/2024 10:00,15/08/2024 17:38,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/82ce5a7c776542978e36c2c3a5dcc5f6/procedimiento,22/08/2024
,E-2024-00082168,IA-80-U88-921002997-N-96-2024,21101,21101-0292,PAPEL / HOJA AUTOADHESIVA,"HOJAS DE PAPEL BOND, TAMAÑO CARTA DE 75 GRAMOS, COLOR BLANCO AL 95% DE BLANCURA, (TOLERANCIA +/- 5%), PRESENTACIÓN. PAQUETE CON 500 HOJAS.",PIEZA,40,"21101,21701,22301,23201,23601,23701,23801,24401,24901,25401,27101,27301,29301,29401,51501,51901",080U88 - SECRETARÍA DE ADMINISTRACIÓN,"ADQUISICIÓN DE PAPELERÍA, INSUMOS DE RECREACIÓN Y MANTENIMIENTO PARA EL PROYECTO PARA LA TRANSFERENCIA DE APOYOS PARA EL FORTALECIMIENTO DE LOS SISTEMAS PARA EL DESARROLLO INTEGRAL DE LA FAMILIA INTEGRADOS EN EL SISTEMA DE ASISTENCIA SOCIAL PÚBLICA EN MATERIA DE SUS ACCIONES DE INTERVENCIÓN RELATIVAS A LA NIÑEZ MIGRANTE.",DIRECCIÓN DE ADQUISICIONES DE BIENES Y SERVICIOS,26/08/2024 10:00,15/08/2024 17:38,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/82ce5a7c776542978e36c2c3a5dcc5f6/procedimiento,22/08/2024
