Clave compendio,Clave Cucop,Descripción detallada,Codigo del expediente,Número del procedimiento o contratación,Dependencia,Número Unidad Compradora,Nombre Unidad Compradora,Fecha y hora de la publicación,Año del ejercicio presupuestal,Clave partidas,Proveedor,Número de contrato,Fecha de inicio,Fecha de fin,Importe Unitario sin Impuestos,Total Sin IVA,Total con IVA,uri,scrapped_day,total cantidad minima
010.000.5800.00,25301-2392,AMLODIPINO/VALSARTAN/HIDROCLOROTIAZIDA. COMPRIMIDO CADA COMPRIMIDO CONTIENE: BESILATO DE AMLODIPINO EQUIVALENTE A 5,E-2023-00046197,AA-50-GYR-050GYR075-I-72-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,16/01/2024 17:31,2023,"15401,21601,22301,23701,25101,25301,25401,25501,27201,53101,53201,56902",GRUPO FARMACEUTICO MDK SA DE CV,D3P0582,12/06/2023,31/12/2023,"$2,200.00","$330,000.00","$330,000.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f4a8a06e35e54aa8a335626893e394a1/procedimiento,17/08/2024,
010.000.5388.00,25301-2882,NUTRICION PARENTERAL. EMULSION INYECTABLE CADA 100 ML CONTIENEN: EN EL COMPARTIMIENTO DE EMULSION DE GLUCOSA AL 11%: GLUCOSA MONOHIDRATADA EQUIVALENTE A 11.00 G DE GLUCOSA ANHIDRA EN EL COMPARTIMIENTO DE AMINOACIDOS AL 11% CON ELECTROLITOS: L-ALANINA,E-2023-00046197,AA-50-GYR-050GYR075-I-72-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,16/01/2024 17:31,2023,"15401,21601,22301,23701,25101,25301,25401,25501,27201,53101,53201,56902",VITASANITAS S.A. DE C.V.,D3P0583,12/06/2023,31/12/2023,"$1,191.00","$5,955.00","$5,955.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f4a8a06e35e54aa8a335626893e394a1/procedimiento,17/08/2024,
010.000.5389.00,25301-2883,NUTRICION PARENTERAL. EMULSION INYECTABLE CADA 100 ML CONTIENEN: EN EL COMPARTIMIENTO DE EMULSION DE GLUCOSA AL 11%: GLUCOSA MONOHIDRATADA EQUIVALENTE A 11.00 G DE GLUCOSA ANHIDRA EN EL COMPARTIMIENTO DE AMINOACIDOS AL 11% CON ELECTROLITOS: L-ALANINA,E-2023-00046197,AA-50-GYR-050GYR075-I-72-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,16/01/2024 17:31,2023,"15401,21601,22301,23701,25101,25301,25401,25501,27201,53101,53201,56902",VITASANITAS S.A. DE C.V.,D3P0583,12/06/2023,31/12/2023,"$1,604.00","$76,992.00","$76,992.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f4a8a06e35e54aa8a335626893e394a1/procedimiento,17/08/2024,
010.000.1933.00,25301-0327,BENCILPENICILINA SODICA CRISTALINA SOLUCION INYECTABLE CADA FRASCO AMPULA CON POLVO CONTIENE: BENCILPENICILINA SODICA CRISTALINA EQUIVALENTE A 5 000 000 UI DE BENCILPENICILINA. ENVASE CON UN FRASCO AMPULA.,E-2023-00046197,AA-50-GYR-050GYR075-I-72-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,16/01/2024 17:31,2023,"15401,21601,22301,23701,25101,25301,25401,25501,27201,53101,53201,56902",GRUPO LEYRAJ S DE RL DE CV,D3P0584,12/06/2023,31/12/2023,$38.00,$494.00,$494.00,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f4a8a06e35e54aa8a335626893e394a1/procedimiento,17/08/2024,
010.000.5097.00,25301-2788,LEVOSIMENDAN SOLUCION INYECTABLE CADA ML CONTIENE: LEVOSIMENDAN 2.5 MG ENVASE CON 1 FRASCO AMPULA CON 5 ML.,E-2023-00046197,AA-50-GYR-050GYR075-I-72-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,16/01/2024 17:31,2023,"15401,21601,22301,23701,25101,25301,25401,25501,27201,53101,53201,56902",GRUPO LEYRAJ S DE RL DE CV,D3P0584,12/06/2023,31/12/2023,"$3,800.00","$7,600.00","$7,600.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f4a8a06e35e54aa8a335626893e394a1/procedimiento,17/08/2024,
010.000.5117.00,25301-2028,TENECTEPLASA SOLUCION INYECTABLE,E-2023-00046197,AA-50-GYR-050GYR075-I-72-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,16/01/2024 17:31,2023,"15401,21601,22301,23701,25101,25301,25401,25501,27201,53101,53201,56902",GRUPO RACO MEDICAL SA DE CV,D3P0585 Y D3P0587,12/06/2023,31/12/2023,"$46,600.00","$233,000.00","$233,000.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f4a8a06e35e54aa8a335626893e394a1/procedimiento,17/08/2024,
,25401-0554,AGUJA PARA TOMA Y RECOLLECION,E-2023-00046197,AA-50-GYR-050GYR075-I-72-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,16/01/2024 17:31,2023,"15401,21601,22301,23701,25101,25301,25401,25501,27201,53101,53201,56902",GRUPO RACO MEDICAL SA DE CV,D3P0585 Y D3P0587,12/06/2023,31/12/2023,$368.74,"$393,445.58","$430,725.58",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f4a8a06e35e54aa8a335626893e394a1/procedimiento,17/08/2024,
040.000.4060.00,25301-1489,MIDAZOLAM.SOLUCION INYECTABLE CADA AMPOLLETA CONTIENE CLORHIDRATO DE MIDAZOLAM EQUIVALENTE A 50 MG DE MIDAZOLAM O MIDAZOLAM 50 MG ENVASE CON 5 AMPOLLETAS CON 10 ML.,E-2023-00046197,AA-50-GYR-050GYR075-I-72-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,16/01/2024 17:31,2023,"15401,21601,22301,23701,25101,25301,25401,25501,27201,53101,53201,56902",NUEVO COMERCIO FARMACEUTICO SA DE CV,D3P0588,12/06/2023,31/12/2023,"$1,200.00","$144,000.00","$144,000.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f4a8a06e35e54aa8a335626893e394a1/procedimiento,17/08/2024,
010.000.1931.00,25301-0189,AMPICILINA SOLUCION INYECTABLE CADA FRASCO AMPULA CON POLVO CONTIENE: AMPICILINA SODICA EQUIVALENTE A 500 MG DE AMPICILINA. ENVASE CON UN FRASCO AMPULA Y 2 ML DE DILUYENTE.,E-2023-00046197,AA-50-GYR-050GYR075-I-72-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,16/01/2024 17:31,2023,"15401,21601,22301,23701,25101,25301,25401,25501,27201,53101,53201,56902",CQR GESTOSOFT SA DE CV,"D3P0590, D3P0591, D3P0596, D3P0598 Y D3P0599",12/06/2023,31/12/2023,$29.50,"$80,417.00","$80,417.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f4a8a06e35e54aa8a335626893e394a1/procedimiento,17/08/2024,
010.000.1973.00,25301-0519,CLINDAMICINA SOLUCION INYECTABLE CADA AMPOLLETA CONTIENE: FOSFATO DE CLINDAMICINA EQUIVALENTE A 300 MG DE CLINDAMICINA. ENVASE AMPOLLETA CON 2 ML.,E-2023-00046197,AA-50-GYR-050GYR075-I-72-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,16/01/2024 17:31,2023,"15401,21601,22301,23701,25101,25301,25401,25501,27201,53101,53201,56902",CQR GESTOSOFT SA DE CV,"D3P0590, D3P0591, D3P0596, D3P0598 Y D3P0599",12/06/2023,31/12/2023,$19.00,"$60,116.00","$60,116.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f4a8a06e35e54aa8a335626893e394a1/procedimiento,17/08/2024,
010.000.3614.00,25301-1925,SOLUCION HARTMANN. SOLUCION INYECTABLE. CADA 100 ML CONTIENEN: CLORURO DE SODIO 0.600 G CLORURO DE POTASIO 0.030 G CLORURO DE CALCIO DIHIDRATADO 0.020 G LACTATO DE SODIO 0.310 G. ENVASE CON 250 ML. MILIEQUIVALENTES POR LITRO: SODIO,E-2023-00046197,AA-50-GYR-050GYR075-I-72-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,16/01/2024 17:31,2023,"15401,21601,22301,23701,25101,25301,25401,25501,27201,53101,53201,56902",CQR GESTOSOFT SA DE CV,"D3P0590, D3P0591, D3P0596, D3P0598 Y D3P0599",12/06/2023,31/12/2023,$30.00,"$62,700.00","$62,700.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f4a8a06e35e54aa8a335626893e394a1/procedimiento,17/08/2024,
010.000.3674.00,25301-0090,AGUA INYECTABLE SOLUCION INYECTABLE CADA AMPOLLETA CONTIENE: AGUA INYECTABLE 10 ML ENVASE CON 100 AMPOLLETAS CON 10 ML.,E-2023-00046197,AA-50-GYR-050GYR075-I-72-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,16/01/2024 17:31,2023,"15401,21601,22301,23701,25101,25301,25401,25501,27201,53101,53201,56902",CQR GESTOSOFT SA DE CV,"D3P0590, D3P0591, D3P0596, D3P0598 Y D3P0599",12/06/2023,31/12/2023,$595.00,"$23,205.00","$23,205.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f4a8a06e35e54aa8a335626893e394a1/procedimiento,17/08/2024,
010.000.4185.00,25301-0075,ACIDO URSODEOXICOLICO CAPSULA CADA CAPSULA CONTIENE: ACIDO URSODEOXICOLICO 250 MG ENVASE CON 50 CAPSULAS.,E-2023-00046197,AA-50-GYR-050GYR075-I-72-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,16/01/2024 17:31,2023,"15401,21601,22301,23701,25101,25301,25401,25501,27201,53101,53201,56902",CQR GESTOSOFT SA DE CV,"D3P0590, D3P0591, D3P0596, D3P0598 Y D3P0599",12/06/2023,31/12/2023,$415.00,"$33,615.00","$33,615.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f4a8a06e35e54aa8a335626893e394a1/procedimiento,17/08/2024,
010.000.4259.00,25301-2464,CIPROFLOXACINO SOLUCION INYECTABLE CADA 100 ML CONTIENE: LACTATO O CLORHIDRATO DE CIPROFLOXACINO EQUIVALENTE A 200 MG DE CIPROFLOXACINO. ENVASE CON 100 ML.,E-2023-00046197,AA-50-GYR-050GYR075-I-72-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,16/01/2024 17:31,2023,"15401,21601,22301,23701,25101,25301,25401,25501,27201,53101,53201,56902",CQR GESTOSOFT SA DE CV,"D3P0590, D3P0591, D3P0596, D3P0598 Y D3P0599",12/06/2023,31/12/2023,$112.00,"$258,496.00","$258,496.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f4a8a06e35e54aa8a335626893e394a1/procedimiento,17/08/2024,
010.000.4291.00,25301-1361,LINEZOLID SOLUCION INYECTABLE CADA 100 ML CONTIENEN: LINEZOLID 200 MG ENVASE CON BOLSA CON 300 ML.,E-2023-00046197,AA-50-GYR-050GYR075-I-72-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,16/01/2024 17:31,2023,"15401,21601,22301,23701,25101,25301,25401,25501,27201,53101,53201,56902",CQR GESTOSOFT SA DE CV,"D3P0590, D3P0591, D3P0596, D3P0598 Y D3P0599",12/06/2023,31/12/2023,"$1,203.00","$173,232.00","$173,232.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f4a8a06e35e54aa8a335626893e394a1/procedimiento,17/08/2024,
010.000.4291.00,25301-1361,LINEZOLID SOLUCION INYECTABLE CADA 100 ML CONTIENEN: LINEZOLID 200 MG ENVASE CON BOLSA CON 300 ML.,E-2023-00046197,AA-50-GYR-050GYR075-I-72-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,16/01/2024 17:31,2023,"15401,21601,22301,23701,25101,25301,25401,25501,27201,53101,53201,56902",CQR GESTOSOFT SA DE CV,"D3P0590, D3P0591, D3P0596, D3P0598 Y D3P0599",12/06/2023,31/12/2023,"$1,203.00","$34,887.00","$34,887.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f4a8a06e35e54aa8a335626893e394a1/procedimiento,17/08/2024,
010.000.4332.00,25301-2433,BUDESONIDA SUSPENSION PARA NEBULIZAR CADA ENVASE CONTIENE: BUDESONIDA (MICRONIZADA) 0.250 MG ENVASE CON 5 ENVASES CON 2 ML.,E-2023-00046197,AA-50-GYR-050GYR075-I-72-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,16/01/2024 17:31,2023,"15401,21601,22301,23701,25101,25301,25401,25501,27201,53101,53201,56902",CQR GESTOSOFT SA DE CV,"D3P0590, D3P0591, D3P0596, D3P0598 Y D3P0599",12/06/2023,31/12/2023,$267.00,"$320,667.00","$320,667.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f4a8a06e35e54aa8a335626893e394a1/procedimiento,17/08/2024,
010.000.4333.00,25301-2435,BUDESONIDA SUSPENSION PARA NEBULIZAR CADA ENVASE CONTIENE: BUDESONIDA (MICRONIZADA) 0.500 MG ENVASE CON 5 ENVASES CON 2 ML.,E-2023-00046197,AA-50-GYR-050GYR075-I-72-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,16/01/2024 17:31,2023,"15401,21601,22301,23701,25101,25301,25401,25501,27201,53101,53201,56902",CQR GESTOSOFT SA DE CV,"D3P0590, D3P0591, D3P0596, D3P0598 Y D3P0599",12/06/2023,31/12/2023,$347.00,"$51,356.00","$51,356.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f4a8a06e35e54aa8a335626893e394a1/procedimiento,17/08/2024,
010.000.4437.00,25301-1678,PALONOSETRON SOLUCION INYECTABLE CADA FRASCO AMPULA CONTIENE: CLORHIDRATO DE PALONOSETRON EQUIVALENTE A 0.25 MG DE PALONOSETRON ENVASE CON UN FRASCO AMPULA CON 5 ML.,E-2023-00046197,AA-50-GYR-050GYR075-I-72-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,16/01/2024 17:31,2023,"15401,21601,22301,23701,25101,25301,25401,25501,27201,53101,53201,56902",CQR GESTOSOFT SA DE CV,"D3P0590, D3P0591, D3P0596, D3P0598 Y D3P0599",12/06/2023,31/12/2023,$668.00,"$146,960.00","$146,960.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f4a8a06e35e54aa8a335626893e394a1/procedimiento,17/08/2024,
010.000.5256.00,25301-0449,CEFALOTINA SOLUCION INYECTABLE CADA FRASCO AMPULA CON POLVO CONTIENE: CEFALOTINA SODICA EQUIVALENTE A 1 G DE CEFALOTINA. ENVASE CON UN FRASCO AMPULA Y 5 ML DE DILUYENTE.,E-2023-00046197,AA-50-GYR-050GYR075-I-72-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,16/01/2024 17:31,2023,"15401,21601,22301,23701,25101,25301,25401,25501,27201,53101,53201,56902",CQR GESTOSOFT SA DE CV,"D3P0590, D3P0591, D3P0596, D3P0598 Y D3P0599",12/06/2023,31/12/2023,$110.00,"$198,770.00","$198,770.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f4a8a06e35e54aa8a335626893e394a1/procedimiento,17/08/2024,
010.000.5256.00,25301-0449,CEFALOTINA SOLUCION INYECTABLE CADA FRASCO AMPULA CON POLVO CONTIENE: CEFALOTINA SODICA EQUIVALENTE A 1 G DE CEFALOTINA. ENVASE CON UN FRASCO AMPULA Y 5 ML DE DILUYENTE.,E-2023-00046197,AA-50-GYR-050GYR075-I-72-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,16/01/2024 17:31,2023,"15401,21601,22301,23701,25101,25301,25401,25501,27201,53101,53201,56902",CQR GESTOSOFT SA DE CV,"D3P0590, D3P0591, D3P0596, D3P0598 Y D3P0599",12/06/2023,31/12/2023,$110.00,"$109,340.00","$109,340.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f4a8a06e35e54aa8a335626893e394a1/procedimiento,17/08/2024,
010.000.5256.00,25301-0449,CEFALOTINA SOLUCION INYECTABLE CADA FRASCO AMPULA CON POLVO CONTIENE: CEFALOTINA SODICA EQUIVALENTE A 1 G DE CEFALOTINA. ENVASE CON UN FRASCO AMPULA Y 5 ML DE DILUYENTE.,E-2023-00046197,AA-50-GYR-050GYR075-I-72-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,16/01/2024 17:31,2023,"15401,21601,22301,23701,25101,25301,25401,25501,27201,53101,53201,56902",CQR GESTOSOFT SA DE CV,"D3P0590, D3P0591, D3P0596, D3P0598 Y D3P0599",12/06/2023,31/12/2023,$110.00,"$293,480.00","$293,480.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f4a8a06e35e54aa8a335626893e394a1/procedimiento,17/08/2024,
010.000.5256.00,25301-0449,CEFALOTINA SOLUCION INYECTABLE CADA FRASCO AMPULA CON POLVO CONTIENE: CEFALOTINA SODICA EQUIVALENTE A 1 G DE CEFALOTINA. ENVASE CON UN FRASCO AMPULA Y 5 ML DE DILUYENTE.,E-2023-00046197,AA-50-GYR-050GYR075-I-72-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,16/01/2024 17:31,2023,"15401,21601,22301,23701,25101,25301,25401,25501,27201,53101,53201,56902",CQR GESTOSOFT SA DE CV,"D3P0590, D3P0591, D3P0596, D3P0598 Y D3P0599",12/06/2023,31/12/2023,$110.00,"$77,110.00","$77,110.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f4a8a06e35e54aa8a335626893e394a1/procedimiento,17/08/2024,
010.000.5385.00,25301-2859,"MULTIVITAMINAS SOLUCION INYECTABLE INFANTIL CADA FRASCO AMPULA CON LIOFILIZADOCONTIENE: RETINOL (VITAMINA A) 2000.0 UI, COLECALCIFEROL (VITAMINA D TRES) 200.0 UI, ACETATO DE ALFA TOCOFEROL (VITAMINA E) 7.0 UI, NICOTINAMIDA",E-2023-00046197,AA-50-GYR-050GYR075-I-72-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,16/01/2024 17:31,2023,"15401,21601,22301,23701,25101,25301,25401,25501,27201,53101,53201,56902",CQR GESTOSOFT SA DE CV,"D3P0590, D3P0591, D3P0596, D3P0598 Y D3P0599",12/06/2023,31/12/2023,$200.00,"$99,800.00","$99,800.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f4a8a06e35e54aa8a335626893e394a1/procedimiento,17/08/2024,
010.000.5440.01,25301-2425,BICALUTAMIDA TABLETA. CADA TABLETA CONTIENE: BICALUTAMIDA 50 MG. ENVASE CON 28 TABLETAS.,E-2023-00046197,AA-50-GYR-050GYR075-I-72-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,16/01/2024 17:31,2023,"15401,21601,22301,23701,25101,25301,25401,25501,27201,53101,53201,56902",CQR GESTOSOFT SA DE CV,"D3P0590, D3P0591, D3P0596, D3P0598 Y D3P0599",12/06/2023,31/12/2023,$380.00,"$91,960.00","$91,960.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f4a8a06e35e54aa8a335626893e394a1/procedimiento,17/08/2024,
010.000.5440.01,25301-2425,BICALUTAMIDA TABLETA. CADA TABLETA CONTIENE: BICALUTAMIDA 50 MG. ENVASE CON 28 TABLETAS.,E-2023-00046197,AA-50-GYR-050GYR075-I-72-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,16/01/2024 17:31,2023,"15401,21601,22301,23701,25101,25301,25401,25501,27201,53101,53201,56902",CQR GESTOSOFT SA DE CV,"D3P0590, D3P0591, D3P0596, D3P0598 Y D3P0599",12/06/2023,31/12/2023,$380.00,"$153,140.00","$153,140.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f4a8a06e35e54aa8a335626893e394a1/procedimiento,17/08/2024,
010.000.5445.00,25301-2977,RITUXIMAB. SOLUCION INYECTABLE. CADA FRASCO AMPULA CONTIENE RITUXIMAB 500 MG. ENVASE CON UN FRASCO AMPULA CON 50 ML.,E-2023-00046197,AA-50-GYR-050GYR075-I-72-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,16/01/2024 17:31,2023,"15401,21601,22301,23701,25101,25301,25401,25501,27201,53101,53201,56902",CQR GESTOSOFT SA DE CV,"D3P0590, D3P0591, D3P0596, D3P0598 Y D3P0599",12/06/2023,31/12/2023,"$6,100.00","$1,592,100.00","$1,592,100.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f4a8a06e35e54aa8a335626893e394a1/procedimiento,17/08/2024,
010.000.5449.00,25301-0201,ANASTROZOL TABLETA CADA TABLETA CONTIENE: ANASTROZOL 1 MG ENVASE CON 28 TABLETAS.,E-2023-00046197,AA-50-GYR-050GYR075-I-72-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,16/01/2024 17:31,2023,"15401,21601,22301,23701,25101,25301,25401,25501,27201,53101,53201,56902",CQR GESTOSOFT SA DE CV,"D3P0590, D3P0591, D3P0596, D3P0598 Y D3P0599",12/06/2023,31/12/2023,$525.00,"$66,150.00","$66,150.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f4a8a06e35e54aa8a335626893e394a1/procedimiento,17/08/2024,
010.000.5461.00,25301-0420,CAPECITABINA. TABLETA. CADA TABLETA CONTIENE: CAPECITABINA 500 MG. ENVASE CON 120 TABLETAS.,E-2023-00046197,AA-50-GYR-050GYR075-I-72-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,16/01/2024 17:31,2023,"15401,21601,22301,23701,25101,25301,25401,25501,27201,53101,53201,56902",CQR GESTOSOFT SA DE CV,"D3P0590, D3P0591, D3P0596, D3P0598 Y D3P0599",12/06/2023,31/12/2023,"$3,600.00","$140,400.00","$140,400.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f4a8a06e35e54aa8a335626893e394a1/procedimiento,17/08/2024,
010.000.5736.01,25301-2981,RIVAROXABAN. COMPRIMIDO. CADA COMPRIMIDO CONTIENE: RIVAROXABAN 20 MG. ENVASE CON 28 COMPRIMIDOS.,E-2023-00046197,AA-50-GYR-050GYR075-I-72-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,16/01/2024 17:31,2023,"15401,21601,22301,23701,25101,25301,25401,25501,27201,53101,53201,56902",CQR GESTOSOFT SA DE CV,"D3P0590, D3P0591, D3P0596, D3P0598 Y D3P0599",12/06/2023,31/12/2023,$918.00,"$447,066.00","$447,066.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f4a8a06e35e54aa8a335626893e394a1/procedimiento,17/08/2024,
040.000.3253.00,25301-1097,HALOPERIDOL SOLUCION INYECTABLE CADA AMPOLLETA CONTIENE: HALOPERIDOL 5 MG ENVASE CON 6 AMPOLLETAS (5 MG/ ML).,E-2023-00046197,AA-50-GYR-050GYR075-I-72-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR075,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO DELEGACION QUERETARO,16/01/2024 17:31,2023,"15401,21601,22301,23701,25101,25301,25401,25501,27201,53101,53201,56902",CQR GESTOSOFT SA DE CV,"D3P0590, D3P0591, D3P0596, D3P0598 Y D3P0599",12/06/2023,31/12/2023,$400.00,"$13,200.00","$13,200.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f4a8a06e35e54aa8a335626893e394a1/procedimiento,17/08/2024,
