Clave compendio,Codigo del expediente,Número del procedimiento o contratación,Partida específica,Clave CUCoP+,Descripción CUCoP+,Descripción detallada,Unidad de medida,Cantidad solicitada,uri,scrapped_day
,E-2024-00080833,PC-2024-00000968,22301,22301-0071,TAZON,"12086401180201TAZON, PARA FRIJOLES, DE MELAMINA, EN COLOR BLANCO, CON CAPACIDAD PARA 150 ML. AL RAS, DE 14.5 CM. DE DIAMETRO Y 3 CM DE ALTURA, CON EL EMBLEMA DEL I.M.S.S. GRABADO.",PIEZA,60,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b813b164ab9040688b746df1df4a7be4/proyecto,16/08/2024
,E-2024-00080833,PC-2024-00000968,25501,25501-0096,TERMOMETRO,"12088000190001TERMOMETRO, PARA ALIMENTOS ,DE INSERCION, TIPO PLUMA,CON PUNTA DE ACERO INOXIDA -BLE GRADO ALIMENTICIO, DE 15CM DE LARGO DE LA PUNTA, CONMANGO DE PLASTICO, RANGO DETEMPERATURA DE -50 A +150GRADOS CENTIGRADOS.",PIEZA,2,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b813b164ab9040688b746df1df4a7be4/proyecto,16/08/2024
,E-2024-00080833,PC-2024-00000968,22301,22301-0081,VASO,12095100620101VASO DE MELAMINA. COLOR BEIGE. CAPACIDAD 200 ML.,PIEZA,80,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b813b164ab9040688b746df1df4a7be4/proyecto,16/08/2024
,E-2024-00080833,PC-2024-00000968,22301,22301-0081,VASO,"12095103020101VASO, DE POLICARBONATO, EN -COLOR CLARO TRANSPARENTE ,CON CAPACIDAD PARA 240 ML ALRAS.",PIEZA,80,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b813b164ab9040688b746df1df4a7be4/proyecto,16/08/2024
,E-2024-00080833,PC-2024-00000968,22301,22301-0083,VASOS DESECHABLES,"12095101200001VASO, PARA BEBIDA FRIA, DE -PLASTICO, (EN RESINA DE POLIESTIRENO), DESECHABLE, CON -CAPACIDAD PARA 240 ML, EN PAQUETE CON 25 PIEZAS.",PIEZA,144,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b813b164ab9040688b746df1df4a7be4/proyecto,16/08/2024
,E-2024-00077887,PC-2024-00000931,24701,24701-0002,ADAPTADORES METALICOS PARA TUBERIA,379.017.2013.00.01 ADAPTADOR CON CONECTOR TIPO PURITAN PARA TOMA DE OXIGENO DE PARED. PRESENTACION: PIEZA. NUMERO DE CATALOGO: 4772/PF-111-51. PARA SU USO EN EL EQUIPO MEDICO: CLAVE 531.423.0052 FLUJOMETRO DE PARED. MARCA: INFRA/PURITAN. MODELO: 401358/O-PBINFRC-U-OXY.,PIEZA,157,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c518c7b6fb634d6db109f84d452d9e66/proyecto,16/08/2024
,E-2024-00077887,PC-2024-00000931,24701,24701-0002,ADAPTADORES METALICOS PARA TUBERIA,379.017.2021.00.01 ADAPTADOR DOBLE CON CONECTOR 1/8 AIRE/OXIGENO. PRESENTACION: PIEZA. NUMERO DE CATALOGO: 400251/D2-0901. PARA SU USO EN EL EQUIPO MEDICO: CLAVE 531.423.0052 FLUJOMETRO DE PARED. MARCA: INFRA/PURITAN. MODELO: 401358/O-PBINFRC-U-OXY.,PIEZA,137,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c518c7b6fb634d6db109f84d452d9e66/proyecto,16/08/2024
,E-2024-00077887,PC-2024-00000931,53101,53101-0580,EQUIPO E INSTRUMENTAL PARA MEDICIONES DE TEMPERATURA,"379.017.3730.00.01 ADAPTADOR PARA CABLE CALEFACTOR EN RAMA INSPIRATORIA Y EXPIRATORIA, PARA CIRCUITO DE PACIENTE DESECHABLE, PARA USARSE EN HUMIDIFICADOR FISHER AND PAYKEL MR850.CON SISTEMA DE REGULACION DE ENERGIA PARA EVITAR FLUCTUACIONES DE TEMPERATURA.PIEZA PRESENTACION: PIEZA. NUMERO DE CATALOGO: 900MR805. PARA SU USO EN EL EQUIPO: VENTILADOR DE ALTA FRECUENCIA OSCILATORIA PEDIATRICO/NEONATAL CON MODO CONVENCIONAL. CLAVE: 531.941.1012. MARCA: DRAGER. MODELO: BABYLOG VN500.",PIEZA,7,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c518c7b6fb634d6db109f84d452d9e66/proyecto,16/08/2024
,E-2024-00077887,PC-2024-00000931,29501,29501-0005,ACCESORIOS DE EQUIPO E INSTRUMENTAL MEDICO Y DE LABORATORIO,"379.017.3896.00.00 ADAPTADOR DE POLIETILENO PARA LA CONEXION DEL FILTRO ELECTROSTATICO Y LABOQUILLA SPIRETTE PARA ESPIROMETRIA, DIMENSIONES: 30 MM DE DIAMETRO EXTERNO X150 MM DE ALTURA PRESENTACION: CAJA CON 50 PIEZAS. NUMERO DE CATALOGO:22.037NDD. PARA SU USO EN EL EQUIPO: ESPIROMETRO COMPUTARIZADO CONNEUMOTACOGRAFO. CLAVE: 531.361.0171. MARCA: NDD. MODELO: EASYONE, EASY ON-PC,EASYONE PRO, EASYONE PRO LAB.",UNIDAD,36,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c518c7b6fb634d6db109f84d452d9e66/proyecto,16/08/2024
,E-2024-00077887,PC-2024-00000931,25401,25401-0598,GEL (MEDICO QUIRURGICO),379.018.0057.00.01 GEL PARA ULTRASONIDO. PRESENTACION: GALON. NUMERO DE CATALOGO: 97154 401400. PARA SU USO EN EL EQUIPO: CLAVE 531 924 0049 UNIDAD PARA ULTRASONOGRAFIA BASICO. MARCA: ESAOTE. MODELO: 260 CORVUS.,UNIDAD,49,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c518c7b6fb634d6db109f84d452d9e66/proyecto,16/08/2024
,E-2024-00077887,PC-2024-00000931,25401,25401-0016,AGUJA MONOPOLAR,379.020.0277.00.01 AGUJA MONOPOLAR DESECHABLE DE 25MM. PRESENTACION: CAJA CON 48 PIEZAS. NUMERO DE CATALOGO: 902-DMF25-TP. PARA USO EN EQUIPO MEDICO: CLAVE: 531.333.0317.01.01 ELECTROMIOGRAFO DE CUATRO CANALES (POTENCIALES EVOCADOS MULTIMODA,UNIDAD,11,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c518c7b6fb634d6db109f84d452d9e66/proyecto,16/08/2024
,E-2024-00077887,PC-2024-00000931,25401,25401-0016,AGUJA MONOPOLAR,379.020.0301.00.01 AGUJA MONOPOLAR DESECHABLE DE 75MM. PRESENTACION: CAJA CON 24 PIEZAS. NUMERO DE CATALOGO: 902-DMG75-TP. PARA USO EN EQUIPO MEDICO: CLAVE: 531.333.0317.01.01 ELECTROMIOGRAFO DE CUATRO CANALES (POTENCIALES EVOCADOS MULTIMODA,UNIDAD,14,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c518c7b6fb634d6db109f84d452d9e66/proyecto,16/08/2024
,E-2024-00077887,PC-2024-00000931,25401,25401-0020,AGUJA PARA BIOPSIA,"379.020.0368.00.01 AGUJA CON DOBLE ANZUELO PARA MARCAJE DE LESIONES EN LA GLANDULA MAMARIA.DIMENSION: 20 GAUGE X 107 MM. PRESENTACION: PAQUETE CON 10 PIEZAS. NUMERO DE CATALOGO: BARD DUALOK-LW0107. PARA SU USO EN EL EQUIPO MEDICO CLAVE: 531.924.0031 ULTRASONOGRAFO. MARCA: ULTRASONIX, TOSHIBA, ALOKA, BK MEDICAL, ESAOTE, GE, SIEMENS. MODELO: VARIOS.",UNIDAD,19,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c518c7b6fb634d6db109f84d452d9e66/proyecto,16/08/2024
,E-2024-00077887,PC-2024-00000931,25401,25401-0020,AGUJA PARA BIOPSIA,"379.020.0855.00.01 AGUJA DE BIOPSIA CON SISTEMA AUTOMATICO, CUENTA CON 2 MODOS DE DISPARO, AJUSTE DE TAMAÑO DE MUESTRA DE 10 A 25 MM, MARCAS ECOGENICAS EN PARTE DISTAL, MARCAS RADIOPACAS A CADA CENTIMETRO Y DOBLE MARCAJE CADA 5 CM, CUENTA CON INTRODUCTOR COAXIAL. 18 GAUGE, 20 CM. PRESENTACION: CAJA CON 5 PIEZAS. NUMERO DE CATALOGO: CORCA1820B. PARA SU USO EN EL EQUIPO: PISTOLA PARA TOMA DE BIOPSIAS. CLAVE: 531.692.0023. MARCA: MERIT MEDICAL. MODELO: CORVOCET.",UNIDAD,3,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c518c7b6fb634d6db109f84d452d9e66/proyecto,16/08/2024
,E-2024-00077887,PC-2024-00000931,25101,25101-0063,AGUA BIDESTILADA,"379.022.0051.00.01 AGUA BIDESTILADA PRESENTACION: BIDON DE 20 LTS. PARA SU USO EN EL EQUIPO: UNIDAD TERMORREGULADORA. CLAVE: 531.500.0520. MARCA: CINCINNATI. MODELO: BLANKETROLL. MARCAS COMPATIBLES: CINCINNATI, GAYMAR.",UNIDAD,6,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c518c7b6fb634d6db109f84d452d9e66/proyecto,16/08/2024
,E-2024-00077887,PC-2024-00000931,25401,25401-0233,GORRO PARA PACIENTES Y ENFERMERAS,379.030.0010.00.01 ANTIFAZ PARA FOTOTERAPIA. PRESENTACION: PIEZA. NUMERO DE CATALOGO: MX11000. PARA SU USO EN EL EQUIPO: CLAVE 531 646 0087 CUNA DE CALOR RADIANTE PARA CUIDADOS INTENSIVOS. MARCA: DRAGER. MODELO: BABYTHERM 8004/8010 MONITOR DE SIGNOS VITALES (BSM-2301K).,PIEZA,"1,948",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c518c7b6fb634d6db109f84d452d9e66/proyecto,16/08/2024
,E-2024-00077887,PC-2024-00000931,25401,25401-0233,GORRO PARA PACIENTES Y ENFERMERAS,"379.030.0036.00.00 PROTECTOR OCULAR PARA FOTOTERAPIA (ANTIFAZ) PARA PACIENTE NEONATAL, ELABORADO CON TELA SUAVE ACOJINADA, HIPOALERGENICA, QUE NO PERMITA PASO DE LUZ, CON CORREA AJUSTABLE DE TELA SUAVE ELASTICA, AJUSTABLE CON VELCRO. TAMAÑO MEDIANO.ESTERIL. DESECHABLE. PR",UNIDAD,2,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c518c7b6fb634d6db109f84d452d9e66/proyecto,16/08/2024
,E-2024-00077887,PC-2024-00000931,25401,25401-0043,ASA QUIRURGICA,"379.041.0207.00.01 ASA SEMICIRCULAR, LONGITUD UTIL DE 230 CM, DIAMETRO DEL LAZO 25 MM, DIAMETRO DEL ALAMBRE 0.3 MM, TAMAÑO MINIMO DEL CANAL 2.0 MM, SISTEMA DE COMPATIBILIDAD CON CF. PRESENTACION: CAJA CON 10. NUMERO DE CATALOGO: SD-221U-25. ACCESORIO",UNIDAD,2,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c518c7b6fb634d6db109f84d452d9e66/proyecto,16/08/2024
,E-2024-00077887,PC-2024-00000931,53201,53201-0108,DILATADOR ESOFAGIAL (JGO. DE) (EQUIPO MEDICO QUIRURGICO),"379.083.0149.00.01 BALON PARA DILATACION NEUMATICO ESOFAGICO ""WILSON/COOK"", DESECHABLE. DIAMETRO DE BALON: 12 MM, LONGITUD DEL BALON: 8 CM. PRESENTACION: PIEZA. NUMERO DE CATALOGO: QD-12X8. PARA SU USO EN EL EQUIPO: VIDEOGASTROSCOPIO. CLAVE: 531.447.0120. MARCA: OLYMPUS. MODELO: GIF.",PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c518c7b6fb634d6db109f84d452d9e66/proyecto,16/08/2024
,E-2024-00077887,PC-2024-00000931,25401,25401-0619,BALON DE BAKRI,"379.083.0420.00.00 BALON (BAKRI) DE SILICON DE 24 FR, DE 54CM DE LONGITUD, EXTREMO PROXIMAL PARA DRENAJE Y GLOBO CON DISEÑO ANATOMICO PARA CAVIDAD UTERINA, CAPACIDAD 500 ML. PRESENTACION: PIEZA. NUMERO DE CATALOGO: COOK MEDICAL J-SOSR-100500. PARA SU USO EN EL EQUIPO: SISTEMA DE ABLACION ENDOMETRIAL A TRAVES DE ENERGIA TERMICA. CLAVE: 531.500.0553. MARCA: VARIOS. MODELO: VARIOS.",PIEZA,4,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c518c7b6fb634d6db109f84d452d9e66/proyecto,16/08/2024
,E-2024-00077887,PC-2024-00000931,24801,24801-0038,MANGUERAS Y ACCESORIOS DE PLASTICO,379.084.0015.00.01 BARANDALES ACRILICOS. PRESENTACION: PAQUETE 4 PZA. NUMERO DE CATALOGO: INT_MD_BAR_V03. PARA SU USO EN EL EQUIPO MEDICO: CLAVE 531.252.0033 CUNA DE CALOR RADIANTE CON FOTOTERAPIA OPCIONAL. MARCA: ATMOSCARE. MODELO: EXSPECTA.,UNIDAD,2,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c518c7b6fb634d6db109f84d452d9e66/proyecto,16/08/2024
,E-2024-00077887,PC-2024-00000931,24601,24601-0065,PILAS (BATERIAS),"379.095.0566.00.00 BATERIAS ALCALINAS DESECHABLES TAMAÑO: AAA, DE: 1.5 VOLTS. PRESENTACION: PAQUETE CON 6 PIEZAS. MARCAS COMPATIBLES: DURACELL / ENERGIZER / MAXELL / PANASONIC / STEREN.",UNIDAD,253,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c518c7b6fb634d6db109f84d452d9e66/proyecto,16/08/2024
,E-2024-00077887,PC-2024-00000931,24601,24601-0065,PILAS (BATERIAS),"379.095.0582.00.00 BATERIAS ALCALINAS DESECHABLES TAMAÑO: CUADRADA, DE: 9 VOLTS. PRESENTACION: PIEZA. MARCAS COMPATIBLES: DURACELL / ENERGIZER / MAXELL / PANASONIC / STEREN.",PIEZA,86,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c518c7b6fb634d6db109f84d452d9e66/proyecto,16/08/2024
,E-2024-00077887,PC-2024-00000931,53101,53101-0031,ASPIRADOR VACIAR BOLSAS (EQUIPO MEDICO QUIRURGICO),"379.100.0544.00.01 BOLSA DE 1500 ML (1.5 LITROS) DE POLIETILENO DESECHABLE, FLEXIBLE, TRANSLUCIDA, PARA ASPIRACION Y RECOLECCION DE SECRECIONES Y FLUIDOS CORPORALES CON FONDO CONCAVO PARA AJUSTE EN RECIPIENTE RIGIDO, CON TAPA DE POLIPROPILENO ENSAMBLADA EN UNA SOLA PIEZA CON CUATRO PUERTOS CON SUS CORRESPONDIENTES TAPAS DE POLIPROPILENO DEBIDAMENTE INDICADOS PARA SU FUNCION: 1. PUERTO DE PACIENTE CON VALVULA PLASTICA ANTIREFLUJO, CONECTOR DE ANGULO RECTO TIPO MACHO REMOVIBLE PARA ADAPTARSE A TODO TIPO DE TUBERIA, DIAMETRO INTERNO DE 6 MM; 2. PUERTO PARA VACIO CON VALVULA DE SEGURIDAD INTEGRADA DE POLIPROPILENO QUE INCLUYA 2 FILTROS BACTERIOLOGICOS HYDROSCOPICOS TRAMPA DE AEROSOLES DE MATERIAL ABSORBENTE CON CAPACIDAD PARA ATRAPAR MICRO PARTICULAS DE HASTA 0.45 MICRAS, CON ESPACIADOR Y VALVULA DE SEGURIDAD FLOTANTE CON EMPAQUE PLASTICO, QUE CIERRA AL LLENADO DE LA BOLSA; 3. PUERTO PARA CONEXION DE BOLSAS EN SERIE TANDEM CON CONECTOR A PRESION TIPO HEMBRA DIAMETRO INTERNO 11 MM; 4. PUERTO PARA TOMA DE MUESTRAS O PARA VERTER EL POLVO GELATINIZANTE, INACTIVANTE DE DIAMETRO INTERNO 2.6 MM. PRESENTACION: CAJA CON 50 BOLSAS EMPACADAS Y ETIQUETADAS INDIVIDUALMENTE. NUMERO DE CATALOGO: 65651-920C. PARA SU USO EN EL EQUIPO CLAVE: 531 081 0832 SISTEMA PARA ASPIRACION DE SECRECIONES. MARCA: MEDI-VAC. MODELO: CRD-FLEX.",UNIDAD,4,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c518c7b6fb634d6db109f84d452d9e66/proyecto,16/08/2024
,E-2024-00077887,PC-2024-00000931,53101,53101-0031,ASPIRADOR VACIAR BOLSAS (EQUIPO MEDICO QUIRURGICO),379.100.0650.00.01 BOLSA DE RESERVA DE O2 DE UN SOLO USO. PRESENTACION: JUEGO CON 5 PIEZAS. NUMERO DE CATALOGO: 245000715. PARA SU USO EN EL EQUIPO: CLAVE 531 784 0204 REANIMADOR DE ASISTENCIA VENTILATORIA. MARCA: AMBU INTERNATIONAL. MODELO: UNICO.,UNIDAD,64,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c518c7b6fb634d6db109f84d452d9e66/proyecto,16/08/2024
,E-2024-00077887,PC-2024-00000931,53101,53101-0031,ASPIRADOR VACIAR BOLSAS (EQUIPO MEDICO QUIRURGICO),379.100.0668.00.01 BOLSA DE RESERVA DE O2 REUSABLE. PRESENTACION: PIEZA. NUMERO DE CATALOGO: 000245028. PARA SU USO EN EL EQUIPO: CLAVE 531 784 0204 REANIMADOR DE ASISTENCIA VENTILATORIA. MARCA: AMBU INTERNATIONAL. MODELO: UNICO.,PIEZA,7,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c518c7b6fb634d6db109f84d452d9e66/proyecto,16/08/2024
,E-2024-00077887,PC-2024-00000931,29501,29501-0005,ACCESORIOS DE EQUIPO E INSTRUMENTAL MEDICO Y DE LABORATORIO,379.100.0783.00.01 BOLSA DE PARTICULAS DE CELLEX CON FINES TERAPEUTICOS DE 4.5 KG. PRESENTACION: PARTICULAS DE CELLEX. ENVASE DE 4.5 KG. NUMERO DE CATALOGO: C-MED0001. PARA SU USO EN EL EQUIPO MEDICO: CLAVE: 531.107.0170 EQUIPO DE FLUIDOTERAPIA PARA MIEMBROS INFERIORES. MARCA: CHATTANOOGA. MODELO: 115D.,UNIDAD,11,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c518c7b6fb634d6db109f84d452d9e66/proyecto,16/08/2024
,E-2024-00077887,PC-2024-00000931,25401,25401-0575,BOQUILLA DESECHABLE,"379.103.0186.00.01 BOQUILLA DESECHABLE DE CARTON. COMPATIBLE CON SISTEMAS: DATOSPIR 120, DATOSPIR 600. PRESENTACION: PAQUETE CON 100 PIEZAS. NUMERO DE CATALOGO: 510-121-060. PARA SU USO EN EQUIPO MEDICO: CLAVE: 531.361.0015 ESPIROMETRO CON NEUMOTACOGRAFO MARCA: SIBELMED MODELO: DATOSPIR 120",UNIDAD,11,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c518c7b6fb634d6db109f84d452d9e66/proyecto,16/08/2024
,E-2024-00077887,PC-2024-00000931,25401,25401-0575,BOQUILLA DESECHABLE,"379.103.0574.00.00 BOQUILLA SPIRETTE PARA ESPIROMETRIA, DESECHABLE, FABRICADA DE POLIETILENO LINEALDE BAJA DENSIDAD, DIMENSIONES: 25 MM DE ALTO X 38 MM DE ANCHO X 140 MM DEPROFUNDIDAD, PESO DE 8 GRAMOS. PRESENTACION: CAJA CON 50 PIEZAS. NUMERO DECATALOGO: 2050-1. PARA SU USO EN EL EQUIPO: ESPIROMETRO COMPUTARIZADO CONNEUMOTACOGRAFO. CLAVE: 531.361.0171. MARCA: NDD. MODELO: EASYONE, EASY ON-PC,EASYONE PRO, EASYONE PRO LAB.",UNIDAD,36,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c518c7b6fb634d6db109f84d452d9e66/proyecto,16/08/2024
,E-2024-00077887,PC-2024-00000931,25401,25401-0575,BOQUILLA DESECHABLE,"379.103.0582.00.00 BOQUILLA SPIRETTE PARA ESPIROMETRIA, DESECHABLE, FABRICADA DE POLIETILENO LINEAL DE BAJA DENSIDAD, DIMENSIONES: 25 MM DE ALTO X 38 MM DE ANCHO X 140 MM DE PROFUNDIDAD, PESO DE 8 GRAMOS. PRESENTACION: PAQUETE DE 500 PIEZAS. NUMERO DE CATALOGO: 2250-5. PARA SU USO EN EL EQUIPO: ESPIROMETRO COMPUTARIZADO CON NEUMOTACOGRAFO. CLAVE: 531.361.0171. MARCA: NDD. MODELO: EASYONE, EASY ON-PC, EASYONE PRO, EASYONE PRO LAB.",UNIDAD,4,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c518c7b6fb634d6db109f84d452d9e66/proyecto,16/08/2024
,E-2024-00077887,PC-2024-00000931,53101,53101-0479,MEDIDOR PRESION (INSTRUMENTO CIENTIFICO),379.107.0026.00.01 BRAZALETE CON CAMARA TAMA\O-INFANTIL ACCESORIO DE ESFIG-MOMANOMETROS.,PIEZA,236,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c518c7b6fb634d6db109f84d452d9e66/proyecto,16/08/2024
,E-2024-00077887,PC-2024-00000931,53101,53101-0479,MEDIDOR PRESION (INSTRUMENTO CIENTIFICO),379.107.0109.01.01 BRAZALETE ADULTO ESTANDAR CON NUMERO DE CATALOGO: 572435. PARA SU USO EN EL EQUIPO CON CLAVE: 531.053.0109 EQUIPO DE ANESTESIA INTERMEDIOPARA SEGUNDO NIVEL MARCA: DATEX-OHMEDA. MODELO: AESTIVA.,PIEZA,28,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c518c7b6fb634d6db109f84d452d9e66/proyecto,16/08/2024
,E-2024-00077887,PC-2024-00000931,53101,53101-0479,MEDIDOR PRESION (INSTRUMENTO CIENTIFICO),"379.107.1321.00.01 BRAZALETE DE PRESION ARTERIAL DE ADULTOS STANDARD, RUSABLE, CON BOLSA DE INSUFLACION. PRESENTACION: PIEZA. NUMERO DE CATALOGO: MT-2991S. PARA SU USO EN EL EQUIPO MEDICO: CLAVE 531.619.0452 MONITOR TRANSOPERATORIO. MARCA: MEDICA D. MODELO: VITA CARE.",PIEZA,66,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c518c7b6fb634d6db109f84d452d9e66/proyecto,16/08/2024
,E-2024-00077887,PC-2024-00000931,53101,53101-0479,MEDIDOR PRESION (INSTRUMENTO CIENTIFICO),"379.107.1453.00.01 BRAZALETES REUSABLES TAMAÑO PEDIATRICO PARA PRESION NO INVASIVA. PRESENTACION: PIEZA. NUMERO DE CATALOGO: COD:YP-902P, REF: S939C. PARA SU USO EN EL EQUIPO MEDICO: CLAVE 531.619.0452 MONITOR TRANSOPERATORIO. MARCA: NIHON KOHDEN. MODELO: BSM-2301.",PIEZA,6,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c518c7b6fb634d6db109f84d452d9e66/proyecto,16/08/2024
,E-2024-00077887,PC-2024-00000931,29501,29501-0009,ACCESORIOS MENORES DE EQUIPO E INSTRUMENTAL MEDICO Y DE LABORATORIO,379.107.2329.00.01 MANGUITO REUTILIZABLE PARA NIBP NO INVASIVA 25-35CM ADULTO CON CONECTOR MOD CM12023. PRESENTACION: PIEZA. NUMERO DE CATALOGO: 0010-30-12159. PARA USO EN EL EQUIPO: MONITOR DE SIGNOS VITALES. CLAVE: 531.619.0403. MARCA: MINDRAY. MODELO: BENEVIEW T8.,PIEZA,2,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c518c7b6fb634d6db109f84d452d9e66/proyecto,16/08/2024
,E-2024-00077887,PC-2024-00000931,53101,53101-0479,MEDIDOR PRESION (INSTRUMENTO CIENTIFICO),"379.107.2725.00.01 BRAZALETE REUSABLE ADULTO ANCHO SIN CAMARA, CIERRE TIPO VELCRO, SIN COSTURAS. LIBRE DE LATEX. PRESENTACION: PIEZA. NUMERO DE CATALOGO: REUSE-12. PARA SU USO EN EL EQUIPO: MONITOR DE SIGNOS VITALES. CLAVE: 531.619.0403. MARCA: WELCH ALLYN. MODELO: CONNEX VSM 6000/SPOT LXI.",PIEZA,67,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c518c7b6fb634d6db109f84d452d9e66/proyecto,16/08/2024
,E-2024-00077887,PC-2024-00000931,53101,53101-0479,MEDIDOR PRESION (INSTRUMENTO CIENTIFICO),"379.107.2774.00.01 BRAZALETE REUSABLE ADULTO SIN CAMARA, CIERRE TIPO VELCRO, SIN COSTURAS. LIBRE DE LATEX. PRESENTACION: PIEZA. NUMERO DE CATALOGO: REUSE-11. PARA SU USO EN EL EQUIPO: MONITOR DE SIGNOS VITALES. CLAVE: 531.619.0403. MARCA: WELCH ALLYN. MODELO: CONNEX VSM 6000/SPOT LXI.",PIEZA,170,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c518c7b6fb634d6db109f84d452d9e66/proyecto,16/08/2024
,E-2024-00077887,PC-2024-00000931,53101,53101-0479,MEDIDOR PRESION (INSTRUMENTO CIENTIFICO),"379.107.2808.00.01 BRAZALETE REUSABLE NIÑO SIN CAMARA, CIERRE TIPO VELCRO, SIN COSTURAS. LIBRE DE LATEX. PRESENTACION: PIEZA. NUMERO DE CATALOGO: REUSE-09. PARA SU USO EN EL EQUIPO: MONITOR DE SIGNOS VITALES. CLAVE: 531.619.0403. MARCA: WELCH ALLYN. MODELO: CONNEX VSM 6000/SPOT LXI.",PIEZA,34,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c518c7b6fb634d6db109f84d452d9e66/proyecto,16/08/2024
,E-2024-00077887,PC-2024-00000931,53101,53101-0479,MEDIDOR PRESION (INSTRUMENTO CIENTIFICO),"379.107.3038.00.01 BRAZALETE ADULTO OBESO COLOR VINO MEDIDAS 31-40 CM PRESENTACION: PAQUETE 5 PIEZAS. NUMERO DE CATALOGO: 002204. PARA SU USO EN EL EQUIPO: ANESTESIA DE ALTA ESPECIALIDAD, UNIDAD DE. CLAVE: 531.053.0356.05.01. MARCA: GE. MODELO: AVANCE CS2.",UNIDAD,4,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c518c7b6fb634d6db109f84d452d9e66/proyecto,16/08/2024
,E-2024-00077887,PC-2024-00000931,53101,53101-0479,MEDIDOR PRESION (INSTRUMENTO CIENTIFICO),"379.107.3418.00.00 BRAZALETE ADULTO PARA PANI, REUSABLE PRESENTACION: CAJA CON 5 PIEZAS. NUMERO DE CATALOGO: 002203. PARA SU USO EN EL EQUIPO: MONITOR DE SIGNOS VITALES. CLAVE: 531.619.0403. MARCA: GENERAL ELECTRIC. MODELO: B40I.",UNIDAD,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c518c7b6fb634d6db109f84d452d9e66/proyecto,16/08/2024
